LIBELLE EXAMEN;ANNEE SESSION;MOIS SESSION;SPECIALITE;OPTION SPECIALITE;PARTIC, 1;PARTIC, 2;NUMERO CANDIDAT;CODE EPREUVE;LIBELLE EPREUVE;CODE MATIERE;LIBELLE MATIERE;CONTROLABLE;NOTE;COEFFICIENT EPREUVE;NUMERO GROUPE
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916332;008A;LV2 ECRIT;0007;ESPAGNOL;N;6;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916332;008B;LV2 ORAL;0007;ESPAGNOL;N;11;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916332;008BA;LV2 COMP ORAL;0007;ESPAGNOL;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916332;008BB;LV2 EXP ORALE;0007;ESPAGNOL;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916332;009;PHILOSOPHIE; ;;O;9;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916332;010;ED.PHYS.SPORT;5011;EPS APTE;N;19;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916332;011-2;INFO SC NUMER; ;;N;14;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916332;015;EPR.FACULT.1;5011;EPS APTE;N;17;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916332;017;TRAV PERS ENC; ;;N;11;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916332;204;MATHEMATIQUES; ; ;N;8;7;2
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916332;206-3;SC. VIE TERRE; ; ;N;10;6;2
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;001;FRANCAIS ECR.; ;;O;10;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;002;FRANCAIS ORAL; ;;N;13;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;003;HIST.GEOG.; ;;O;8;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;004;MATHEMATIQUES; ;;O;5;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;005;PHYS-CHIMIE; ;;O;7;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;005A;PHYS CHIM ECR; ;;N;5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;005B;PHYS CHIM PRA; ;;N;13;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;006-3;SC. VIE TERRE; ;;O;13;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;006A-3;S.V.T. ECRIT; ;;N;10;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;006B-2;S.V.T. PRATIQ; ;;N;11;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;007;L.V.E. 1; ;;O;11;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;007A;LV1 ECRIT;0001;ALLEMAND;N;15;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;007B;LV1 ORAL;0001;ALLEMAND;N;6;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;007BA;LV1 COMP ORAL;0001;ALLEMAND;N;6;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;007BB;LV1 EXP ORALE;0001;ALLEMAND;N;6;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;008;LANGUE VIV. 2; ;;O;14;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;008A;LV2 ECRIT;0002;ANGLAIS;N;12,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;008B;LV2 ORAL;0002;ANGLAIS;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;008BA;LV2 COMP ORAL;0002;ANGLAIS;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;008BB;LV2 EXP ORALE;0002;ANGLAIS;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;009;PHILOSOPHIE; ;;O;10;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;010;ED.PHYS.SPORT;5011;EPS APTE;N;16;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;011-2;INFO SC NUMER; ;;N;4;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;015;EPR.FACULT.1;7240;LCA GREC;N;13;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;017;TRAV PERS ENC; ;;N;16;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;203;HIST.GEOG.; ; ;N;13;3;2
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916416;204;MATHEMATIQUES; ; ;N;11;7;2
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;001;FRANCAIS ECR.; ;;O;14;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;002;FRANCAIS ORAL; ;;N;11;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;003;HIST.GEOG.; ;;O;12;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;004;MATHEMATIQUES; ;;O;5;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;005;PHYS-CHIMIE; ;;O;4;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;005A;PHYS CHIM ECR; ;;N;3;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;005B;PHYS CHIM PRA; ;;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;006-3;SC. VIE TERRE; ;;O;8;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;006A-3;S.V.T. ECRIT; ;;N;6;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;006B-2;S.V.T. PRATIQ; ;;N;10;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;007;L.V.E. 1; ;;O;14;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;007A;LV1 ECRIT;0002;ANGLAIS;N;11;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;007B;LV1 ORAL;0002;ANGLAIS;N;17;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;007BA;LV1 COMP ORAL;0002;ANGLAIS;N;16;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;007BB;LV1 EXP ORALE;0002;ANGLAIS;N;18;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;008;LANGUE VIV. 2; ;;O;9;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;008A;LV2 ECRIT;0001;ALLEMAND;N;9;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;008B;LV2 ORAL;0001;ALLEMAND;N;9;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;008BA;LV2 COMP ORAL;0001;ALLEMAND;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;008BB;LV2 EXP ORALE;0001;ALLEMAND;N;10;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;009;PHILOSOPHIE; ;;O;8;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;010;ED.PHYS.SPORT;5011;EPS APTE;N;12;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;011-2;INFO SC NUMER; ;;N;19;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;017;TRAV PERS ENC; ;;N;14;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;204;MATHEMATIQUES; ; ;N;14;7;2
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916429;206-3;SC. VIE TERRE; ; ;N;15;6;2
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;001;FRANCAIS ECR.; ;;O;7;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;002;FRANCAIS ORAL; ;;N;5;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;003;HIST.GEOG.; ;;O;5;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;004;MATHEMATIQUES; ;;O;7;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;005;PHYS-CHIMIE; ;;O;8;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;005A;PHYS CHIM ECR; ;;N;6,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;005B;PHYS CHIM PRA; ;;N;12;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;006-3;SC. VIE TERRE; ;;O;10;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;006A-3;S.V.T. ECRIT; ;;N;7,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;006B-2;S.V.T. PRATIQ; ;;N;10;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;007;L.V.E. 1; ;;O;8;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;007A;LV1 ECRIT;0002;ANGLAIS;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;007B;LV1 ORAL;0002;ANGLAIS;N;7;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;007BA;LV1 COMP ORAL;0002;ANGLAIS;N;6;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;007BB;LV1 EXP ORALE;0002;ANGLAIS;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;008;LANGUE VIV. 2; ;;O;7;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;008A;LV2 ECRIT;0007;ESPAGNOL;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;008B;LV2 ORAL;0007;ESPAGNOL;N;5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;008BA;LV2 COMP ORAL;0007;ESPAGNOL;N;4;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;008BB;LV2 EXP ORALE;0007;ESPAGNOL;N;6;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;009;PHILOSOPHIE; ;;O;7;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;010;ED.PHYS.SPORT;5011;EPS APTE;N;14;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;011-2;INFO SC NUMER; ;;N;10;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;017;TRAV PERS ENC; ;;N;18;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;205;PHYS-CHIMIE; ; ;N;10;6;2
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916595;206-3;SC. VIE TERRE; ; ;N;9;6;2
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;001;FRANCAIS ECR.; ;;O;9;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;002;FRANCAIS ORAL; ;;N;17;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;003;HIST.GEOG.; ;;O;3;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;004;MATHEMATIQUES; ;;O;7;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;005;PHYS-CHIMIE; ;;O;7;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;005A;PHYS CHIM ECR; ;;N;4,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;005B;PHYS CHIM PRA; ;;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;006-3;SC. VIE TERRE; ;;O;10;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;006A-3;S.V.T. ECRIT; ;;N;7;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;006B-2;S.V.T. PRATIQ; ;;N;15;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;007;L.V.E. 1; ;;O;11;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;007A;LV1 ECRIT;0002;ANGLAIS;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;007B;LV1 ORAL;0002;ANGLAIS;N;12,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;007BA;LV1 COMP ORAL;0002;ANGLAIS;N;10;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;007BB;LV1 EXP ORALE;0002;ANGLAIS;N;15;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;008;LANGUE VIV. 2; ;;O;9;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;008A;LV2 ECRIT;0001;ALLEMAND;N;8,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;008B;LV2 ORAL;0001;ALLEMAND;N;8,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;008BA;LV2 COMP ORAL;0001;ALLEMAND;N;4;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;008BB;LV2 EXP ORALE;0001;ALLEMAND;N;13;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;009;PHILOSOPHIE; ;;O;8;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;010;ED.PHYS.SPORT;5011;EPS APTE;N;13;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;011-2;INFO SC NUMER; ;;N;17;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;017;TRAV PERS ENC; ;;N;12;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;204;MATHEMATIQUES; ; ;N;15;7;2
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916651;205;PHYS-CHIMIE; ; ;N;7;6;2
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;001;FRANCAIS ECR.; ;;O;8;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;002;FRANCAIS ORAL; ;;N;13;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;003;HIST.GEOG.; ;;O;8;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;004;MATHEMATIQUES; ;;O;5;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;005;PHYS-CHIMIE; ;;O;9;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;005A;PHYS CHIM ECR; ;;N;6,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;005B;PHYS CHIM PRA; ;;N;15;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;006-3;SC. VIE TERRE; ;;O;11;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;006A-3;S.V.T. ECRIT; ;;N;8;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;006B-2;S.V.T. PRATIQ; ;;N;13;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;007;L.V.E. 1; ;;O;8;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;007A;LV1 ECRIT;0002;ANGLAIS;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;007B;LV1 ORAL;0002;ANGLAIS;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;007BA;LV1 COMP ORAL;0002;ANGLAIS;N;6;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;007BB;LV1 EXP ORALE;0002;ANGLAIS;N;10;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;008;LANGUE VIV. 2; ;;O;9;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;008A;LV2 ECRIT;0001;ALLEMAND;N;8,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;008B;LV2 ORAL;0001;ALLEMAND;N;8,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;008BA;LV2 COMP ORAL;0001;ALLEMAND;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;008BB;LV2 EXP ORALE;0001;ALLEMAND;N;9;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;009;PHILOSOPHIE; ;;O;7;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;010;ED.PHYS.SPORT;5011;EPS APTE;N;15;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;011-2;INFO SC NUMER; ;;N;13;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;017;TRAV PERS ENC; ;;N;14;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;204;MATHEMATIQUES; ; ;N;15;7;2
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916654;205;PHYS-CHIMIE; ; ;N;13;6;2
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;001;FRANCAIS ECR.; ;;O;9;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;002;FRANCAIS ORAL; ;;N;8;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;003;HIST.GEOG.; ;;O;11;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;004;MATHEMATIQUES; ;;O;7;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;005;PHYS-CHIMIE; ;;O;4;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;005A;PHYS CHIM ECR; ;;N;2;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;005B;PHYS CHIM PRA; ;;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;006-3;SC. VIE TERRE; ;;O;13;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;006A-3;S.V.T. ECRIT; ;;N;9,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;006B-2;S.V.T. PRATIQ; ;;N;13;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;007;L.V.E. 1; ;;O;13;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;007A;LV1 ECRIT;0002;ANGLAIS;N;12,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;007B;LV1 ORAL;0002;ANGLAIS;N;12,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;007BA;LV1 COMP ORAL;0002;ANGLAIS;N;10;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;007BB;LV1 EXP ORALE;0002;ANGLAIS;N;15;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;008;LANGUE VIV. 2; ;;O;12;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;008A;LV2 ECRIT;0001;ALLEMAND;N;12;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;008B;LV2 ORAL;0001;ALLEMAND;N;10,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;008BA;LV2 COMP ORAL;0001;ALLEMAND;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;008BB;LV2 EXP ORALE;0001;ALLEMAND;N;7;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;009;PHILOSOPHIE; ;;O;9;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;010;ED.PHYS.SPORT;5011;EPS APTE;N;13;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;011-2;INFO SC NUMER; ;;N;8;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;015;EPR.FACULT.1;3704;ART-ARTS PLAS;N;15;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;017;TRAV PERS ENC; ;;N;16;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;204;MATHEMATIQUES; ; ;N;10;7;2
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916691;205;PHYS-CHIMIE; ; ;N;13;6;2
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;001;FRANCAIS ECR.; ;;O;9;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;002;FRANCAIS ORAL; ;;N;3;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;003;HIST.GEOG.; ;;O;11;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;004;MATHEMATIQUES; ;;O;3;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;005;PHYS-CHIMIE; ;;O;7;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;005A;PHYS CHIM ECR; ;;N;6;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;005B;PHYS CHIM PRA; ;;N;10;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;006-3;SC. VIE TERRE; ;;O;11;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;006A-3;S.V.T. ECRIT; ;;N;7,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;006B-2;S.V.T. PRATIQ; ;;N;13;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;007;L.V.E. 1; ;;O;7;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;007A;LV1 ECRIT;0001;ALLEMAND;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;007B;LV1 ORAL;0001;ALLEMAND;N;4,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;007BA;LV1 COMP ORAL;0001;ALLEMAND;N;2;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;007BB;LV1 EXP ORALE;0001;ALLEMAND;N;7;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;008;LANGUE VIV. 2; ;;O;7;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;008A;LV2 ECRIT;0002;ANGLAIS;N;3,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;008B;LV2 ORAL;0002;ANGLAIS;N;9,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;008BA;LV2 COMP ORAL;0002;ANGLAIS;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;008BB;LV2 EXP ORALE;0002;ANGLAIS;N;11;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;009;PHILOSOPHIE; ;;O;10;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;010;ED.PHYS.SPORT;5011;EPS APTE;N;13;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;011-2;INFO SC NUMER; ;;N;7;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;015;EPR.FACULT.1;3704;ART-ARTS PLAS;N;10;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;016;EPR.FACULT.2;0047;TURC;N;13;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;017;TRAV PERS ENC; ;;N;16;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;204;MATHEMATIQUES; ; ;N;11;7;2
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916707;205;PHYS-CHIMIE; ; ;N;6;6;2
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;001;FRANCAIS ECR.; ;;O;10;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;002;FRANCAIS ORAL; ;;N;12;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;003;HIST.GEOG.; ;;O;10;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;004;MATHEMATIQUES; ;;O;5;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;005;PHYS-CHIMIE; ;;O;6;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;005A;PHYS CHIM ECR; ;;N;4,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;005B;PHYS CHIM PRA; ;;N;11;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;006-3;SC. VIE TERRE; ;;O;10;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;006A-3;S.V.T. ECRIT; ;;N;7,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;006B-2;S.V.T. PRATIQ; ;;N;11;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;007;L.V.E. 1; ;;O;10;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;007A;LV1 ECRIT;0002;ANGLAIS;N;9,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;007B;LV1 ORAL;0002;ANGLAIS;N;10,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;007BA;LV1 COMP ORAL;0002;ANGLAIS;N;10;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;007BB;LV1 EXP ORALE;0002;ANGLAIS;N;11;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;008;LANGUE VIV. 2; ;;O;13;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;008A;LV2 ECRIT;0008;ITALIEN;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;008B;LV2 ORAL;0008;ITALIEN;N;11;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;008BA;LV2 COMP ORAL;0008;ITALIEN;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;008BB;LV2 EXP ORALE;0008;ITALIEN;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;I;R;0316916718;009;PHILOSOPHIE; ;;O;4;3;1
